ID,current.year,ejd,area,kom.t+1,flyt,income,wealth,pris.salg,vurdering
124,1997,6863,4,4,0,408283.573385826,52033.0041261418,0,0
124,1998,6863,4,4,0,411336.682923406,52929.3760666303,0,0
124,1999,6863,4,4,0,410048.144537497,50857.0027908353,0,0
124,2000,6863,4,4,0,419532.030557332,49149.6900325587,0,0
124,2001,6863,4,4,0,402811.213048624,49508.7247373274,0,0
124,2002,6863,4,4,0,396502.510994428,51374.5459339958,0,0
124,2003,6863,4,4,0,384841.80206843,52097.7772465342,0,0
124,2004,6863,4,4,0,380544.341197987,50608.7950124428,0,0
125,1995,6863,4,4,0,365361.346619705,49409.6697922846,0,2914171
125,1996,6863,4,4,0,362413.898040859,47660.6796956877,0,0
125,1997,6863,4,4,0,348050.690627365,48405.2206265962,0,0
125,1998,6863,4,4,0,344634.478019132,49865.0853910907,0,0
125,1999,6863,4,4,0,357696.517332008,49594.6843895196,0,0
125,2000,6863,4,4,0,371794.637220165,48392.9219880956,0,0
125,2001,6863,4,4,0,380329.346840047,49208.507124024,0,0
125,2002,6863,4,4,0,364255.076730206,47807.6149379323,0,0
125,2003,6863,4,4,0,363614.799012317,50081.975924844,0,0
125,2004,6863,4,5,0,373927.070198856,48567.7798994942,0,0
126,1995,6863,5,5,0,368971.254994466,47244.0638387864,0,851787
126,1996,2749,4,4,1,372061.980764369,47326.2933344176,1454069,0
126,1997,2749,4,4,0,362869.122015227,47180.2162823173,0,0
126,1998,2749,4,4,0,346862.292376375,47442.3846654889,0,0
126,1999,2749,4,4,0,351474.047997881,48137.1340495551,0,0
126,2000,2749,4,4,0,341875.376171339,46732.7776783597,0,0
126,2001,2749,4,4,0,354546.640794793,47176.976394326,0,0
126,2002,2749,4,4,0,348409.010795354,46906.818620036,0,0
126,2003,2749,4,4,0,364695.463885168,48865.8802099793,0,0
126,2004,2749,4,6,0,361386.492739002,46861.7291755937,0,0
127,1995,2749,6,6,0,368464.706059118,45024.4418424578,0,2064766
127,1996,2749,6,5,0,385960.311567125,43384.2466772856,0,0
127,1997,285,5,5,1,366823.667241759,43676.3141862337,1794335,0
127,1998,285,5,5,0,377864.997345555,45218.3482154332,0,0
127,1999,285,5,5,0,395908.291310017,46087.8453243577,0,0
127,2000,285,5,5,0,402034.092254193,46555.8507815855,0,0
127,2001,285,5,5,0,419995.612118828,45044.7468497579,0,0
127,2002,285,5,5,0,436905.413244109,44825.5239592414,0,0
127,2003,285,5,5,0,447943.644760508,46928.4752820568,0,0
127,2004,285,5,3,0,435282.365372878,46732.970859099,0,0
128,1995,285,3,3,0,428579.335911564,46033.6919864239,0,2930471
128,1996,285,3,3,0,422968.828669159,44608.6574119658,0,0
128,1997,285,3,3,0,443412.975226755,43314.5777972018,0,0
128,1998,285,3,3,0,455320.329029168,42463.3367196215,0,0
128,1999,285,3,3,0,432948.092509024,41397.8944365441,0,0
128,2000,285,3,4,0,429475.983290565,40289.408432392,0,0
128,2001,5404,4,4,1,443891.548670835,38777.8110040803,1377899,0
128,2002,5404,4,4,0,436230.675417614,40041.0458429903,0,0
128,2003,5404,4,4,0,419490.520227563,39328.4229048318,0,0
128,2004,5404,4,4,0,400823.106173718,39898.6445572852,0,0
129,1995,5404,4,4,0,401135.672567695,38406.0989437719,0,952583
129,1996,5404,4,4,0,392327.079244019,38712.4738645674,0,0
129,1997,5404,4,4,0,400963.22050089,36875.782321792,0,0
129,1998,5404,4,4,0,406584.068668913,35083.4524681966,0,0
129,1999,5404,4,4,0,400807.180852145,36700.8268824513,0,0
129,2000,5404,4,6,0,406807.682524652,35954.0137800522,0,0
129,2001,4669,6,4,1,422247.086264064,35539.4902073894,1102947,0
129,2002,1650,4,4,1,422820.303986165,34981.8336763517,346623,0
129,2003,1650,4,4,0,422835.169407886,36067.9533362694,0,0
129,2004,1650,4,6,0,428579.01879496,36837.3638960364,0,0
130,1995,1650,6,6,0,421786.147084805,36514.1564413811,0,742139
130,1996,1650,6,6,0,428907.308994112,37953.0240839994,0,0
130,1997,1650,6,6,0,424051.110705016,38489.8232474032,0,0
130,1998,1650,6,6,0,411669.145198401,37008.6987725373,0,0
130,1999,1650,6,6,0,426610.184330261,38108.136144574,0,0
130,2000,1650,6,6,0,446063.117559376,36447.2431829648,0,0
130,2001,1650,6,6,0,461959.326821151,36311.8077117698,0,0
130,2002,1650,6,6,0,471259.402499889,35637.4315514466,0,0
130,2003,1650,6,6,0,481279.627509848,36313.3798588741,0,0
130,2004,1650,6,6,0,458911.774750928,36932.3449327471,0,0
131,1995,1650,6,6,0,448642.756045463,36060.5278223867,0,679637
131,1996,9423,3,3,1,470790.642601077,34534.5260911237,1747988,0
131,1997,9423,3,3,0,456122.020075147,33453.5032520829,0,0
131,1998,9423,3,2,0,469591.896402523,32895.5570351448,0,0
131,1999,8652,2,2,1,485885.493204617,32841.9516057525,447000,0
131,2000,8652,2,2,0,477086.339813564,31501.645544267,0,0
131,2001,8652,2,2,0,492374.150800603,30486.4866480598,0,0
131,2002,8652,2,2,0,479331.881349088,29816.4049794184,0,0
131,2003,8652,2,2,0,495058.02506967,29065.0512151432,0,0
131,2004,8652,2,5,0,500980.296294108,27920.7566253985,0,0
132,1995,8652,5,5,0,509840.337026823,28359.353922007,0,1163416
132,1996,8652,5,5,0,500129.37171865,29571.6439783102,0,0
132,1997,8652,5,5,0,489661.738447699,29626.6764356932,0,0
132,1998,8652,5,5,0,473163.37066594,28548.3397709182,0,0
132,1999,8652,5,5,0,449906.304509214,29292.129120783,0,0
132,2000,8652,5,5,0,447522.398817289,29734.0016438274,0,0
132,2001,8652,5,5,0,454437.944573825,28292.9267310713,0,0
132,2002,8652,5,5,0,453018.957275741,28048.9254286486,0,0
132,2003,8652,5,5,0,433399.445795446,28174.5691755517,0,0
132,2004,8652,5,6,0,416183.849631825,29349.5153821197,0,0
133,1995,8652,6,6,0,401206.95989631,29070.9783309789,0,702571
133,1996,4346,6,6,1,413740.46494013,29321.5459617142,210406,0
133,1997,4346,6,6,0,408952.330676873,30635.5166781771,0,0
133,1998,4346,6,6,0,408557.84749414,29630.4978692132,0,0
133,1999,4346,6,6,0,414210.657267315,30180.1465460915,0,0
133,2000,1976,6,6,1,433138.822208238,30652.586769162,1612656,0
133,2001,1976,6,6,0,427326.880898307,31197.6769920442,0,0
133,2002,1976,6,6,0,417229.68619374,30976.179195466,0,0
133,2003,1976,6,6,0,412072.253490001,30013.8442939328,0,0
133,2004,1976,6,4,0,406885.753809937,29491.2465568596,0,0
134,1995,1976,4,4,0,396176.916672107,30899.1736260043,0,610858
134,1996,1976,4,4,0,384661.912355139,29424.8485639602,0,0
134,1997,1976,4,4,0,396720.006340772,30148.7497654691,0,0
134,1998,1976,4,4,0,382355.238683454,28952.3269073528,0,0
134,1999,1976,4,4,0,373454.39608383,28341.4941738112,0,0
134,2000,1976,4,4,0,389933.355596245,28133.5933609706,0,0
134,2001,1976,4,4,0,397917.544559121,29252.7288500777,0,0
134,2002,1976,4,4,0,411482.670433274,29438.1134283356,0,0
134,2003,1976,4,4,0,403432.819566297,30361.4473815439,0,0
134,2004,1976,4,1,0,406062.263101634,31622.8124553346,0,0
135,1995,1976,1,1,0,422222.180851228,32351.9201452063,0,1306597
135,1996,1976,1,1,0,411269.591825284,32945.3392573593,0,0
135,1997,1976,1,1,0,430432.347973778,33786.8195114711,0,0
135,1998,1976,1,1,0,432526.465987675,33023.8840609197,0,0
135,1999,1976,1,1,0,418430.228095289,33435.9226052216,0,0
135,2000,1976,1,1,0,415130.597229222,34424.858054188,0,0
135,2001,1976,1,1,0,431147.896700872,35508.7307525379,0,0
135,2002,1976,1,1,0,433670.678518403,36968.4206270609,0,0
135,2003,1976,1,1,0,428745.235046947,38607.0440612644,0,0
135,2004,1976,1,5,0,427815.547970565,36854.2916312297,0,0
136,1995,1976,5,5,0,429752.359196711,35968.2246296118,0,177459
136,1996,1976,5,5,0,447844.506758883,35769.9615668932,0,0
136,1997,1976,5,5,0,467758.199821218,36572.3453280329,0,0
136,1998,1976,5,6,0,476587.542429426,38231.3027946116,0,0
136,1999,568,6,6,1,496216.21735827,38847.234762883,902612,0
136,2000,568,6,6,0,479540.416559387,37832.090228492,0,0
136,2001,568,6,6,0,493671.352588695,37799.9582206695,0,0
136,2002,568,6,6,0,488439.366399257,36973.4773601228,0,0
136,2003,568,6,6,0,470756.698581224,35993.7621079799,0,0
136,2004,568,6,2,0,458208.872167647,35625.6776500503,0,0
137,1995,568,2,2,0,449770.882179941,35040.4714017674,0,189965
137,1996,2546,4,4,1,470268.154071515,33627.4826953514,1708746,0
137,1997,2546,4,4,0,452205.447028936,32027.5719401371,0,0
137,1998,2546,4,4,0,438385.679616422,30719.2989994258,0,0
137,1999,2546,4,4,0,447991.988436469,31259.385922341,0,0
137,2000,2546,4,4,0,453684.866112483,30729.1632399601,0,0
137,2001,2546,4,4,0,446445.732610671,29326.8090882693,0,0
137,2002,2910,4,2,1,431752.743599885,28386.3968772726,748910,0
137,2003,2391,2,2,1,421595.276432175,28114.6489068611,428590,0
137,2004,2391,2,3,0,403761.067312567,27380.9012538812,0,0
138,1995,2391,3,3,0,388311.546229005,26834.8380048438,0,2740172
138,1996,8731,6,6,1,384049.940345768,25568.3106764663,1380224,0
138,1997,8731,6,6,0,376986.075740182,25767.6902100436,0,0
138,1998,8731,6,6,0,377884.953472827,25360.9188590085,0,0
138,1999,8731,6,6,0,374134.153875194,25175.2406090384,0,0
138,2000,8731,6,6,0,357433.309019584,25966.3617893371,0,0
138,2001,8731,6,6,0,364142.631690044,26932.4472054492,0,0
138,2002,8731,6,6,0,379910.034881758,27424.2652052891,0,0
138,2003,8731,6,6,0,370609.847214926,28281.2641871504,0,0
138,2004,8731,6,1,0,365846.912568353,27317.5720871937,0,0
139,1995,8731,1,1,0,373178.190226668,26477.00888029,0,249088
139,1996,8731,1,1,0,390840.976107425,27091.5141155338,0,0
139,1997,8731,1,1,0,405373.485931664,28122.3693983817,0,0
139,1998,8731,1,1,0,390703.613764671,27939.3249204086,0,0
139,1999,8731,1,1,0,389555.697384586,26881.6649356494,0,0
139,2000,8731,1,1,0,373500.856731614,28131.29723763,0,0
139,2001,8731,1,1,0,356686.172050219,29181.4125203486,0,0
139,2002,8731,1,1,0,368400.662028643,28955.8769106229,0,0
139,2003,8731,1,1,0,382884.544544436,29268.3605095077,0,0
139,2004,8731,1,5,0,379131.425355951,30189.030549431,0,0
140,1995,8731,5,5,0,393381.120846765,29502.1872517357,0,1544972
140,1996,8731,5,5,0,401207.386730193,30117.6888304939,0,0
140,1997,8731,5,5,0,405110.965778014,30577.2106850328,0,0
140,1998,8731,5,5,0,397425.74705155,31441.7929622501,0,0
140,1999,8731,5,2,0,386137.603384672,32249.8860762993,0,0
140,2000,5510,2,2,1,379993.284276325,33825.6432542419,1227372,0
140,2001,5510,2,2,0,383417.569339805,35506.4544805886,0,0
140,2002,5510,2,2,0,389506.067247283,35272.5595472705,0,0
140,2003,5510,2,2,0,395648.566151094,33794.4878064893,0,0
140,2004,5510,2,5,0,383484.675263901,33394.4982758312,0,0
141,1995,5510,5,5,0,398459.14344852,32951.5879700418,0,1375677
141,1996,5510,5,5,0,389114.48507384,33060.2472610105,0,0
141,1997,5510,5,5,0,403325.337410368,33206.896027957,0,0
141,1998,5510,5,5,0,419084.408260482,33565.9835031692,0,0
141,1999,5510,5,5,0,401104.381700276,32823.7622235841,0,0
141,2000,5510,5,5,0,400233.994608655,34428.7613355614,0,0
141,2001,5510,5,5,0,417542.009055353,35934.3020918398,0,0
141,2002,5510,5,5,0,408470.523046863,35565.3637022106,0,0
141,2003,5510,5,5,0,397240.84729037,34537.8292171337,0,0
141,2004,5510,5,6,0,382606.680083387,34980.5732366235,0,0
142,1995,5510,6,6,0,380768.420025039,35010.6228773506,0,635765
142,1996,5510,6,6,0,375785.436543537,34890.4350073265,0,0
142,1997,5510,6,6,0,373399.995319041,33305.9039645985,0,0
142,1998,5510,6,2,0,362920.167067142,33532.6874285805,0,0
142,1999,6974,2,2,1,357458.863136421,34866.2517520103,930833,0
142,2000,6974,2,2,0,350669.057145822,34580.5080230847,0,0
142,2001,6974,2,2,0,358937.733240011,35380.5298821849,0,0
142,2002,6974,2,2,0,375620.808613201,36942.0411050776,0,0
142,2003,6974,2,2,0,389486.988853451,36534.7408164262,0,0
142,2004,6974,2,6,0,403805.455291665,36155.1724882004,0,0
143,1995,6974,6,6,0,401522.350171579,37651.4468327681,0,684106
143,1996,6974,6,6,0,401714.802898045,38239.4671022836,0,0
143,1997,6974,6,6,0,384058.864987513,39550.2522715837,0,0
143,1998,6974,6,6,0,401688.641581622,40883.1713614244,0,0
143,1999,6974,6,6,0,384497.432973601,40708.3046892819,0,0
143,2000,6974,6,6,0,393214.63546217,40367.9995217785,0,0
143,2001,6974,6,6,0,392411.457930151,39994.7574636229,0,0
143,2002,6974,6,6,0,375355.752731931,39236.1021625497,0,0
143,2003,6974,6,6,0,387333.948670897,38042.1240731698,0,0
143,2004,6974,6,1,0,390563.9499272,39424.3020785143,0,0
144,1995,6974,1,1,0,374333.64652987,39764.1504416798,0,1874522
144,1996,6974,1,1,0,380294.992144854,41582.3025576008,0,0
144,1997,6974,1,1,0,393326.634165055,41379.8716957903,0,0
144,1998,6974,1,1,0,395274.036879777,42530.5634534044,0,0
144,1999,6974,1,1,0,382428.238875892,41024.9054652784,0,0
144,2000,6974,1,1,0,388110.233714352,41485.7783544146,0,0
144,2001,6974,1,1,0,404734.110080516,41106.1708681722,0,0
144,2002,6974,1,1,0,394928.528053097,42277.2813142004,0,0
144,2003,6974,1,1,0,382560.438176204,44343.2518501991,0,0
144,2004,6974,1,2,0,371169.178219153,45174.1713481123,0,0
145,1995,6974,2,2,0,383522.37220361,44381.9148796423,0,1955146
145,1996,6974,2,2,0,375036.714427544,42241.9239282014,0,0
145,1997,6974,2,4,0,357654.845820212,43152.4636643966,0,0
145,1998,6673,4,4,1,359093.803089621,44108.8929364869,532799,0
145,1999,6673,4,4,0,342970.492425359,42343.8093966232,0,0
145,2000,6673,4,4,0,356462.037522174,44112.0624901488,0,0
145,2001,6673,4,4,0,366933.31370915,44101.8834653813,0,0
145,2002,6673,4,4,0,349970.499215788,45714.6617742813,0,0
145,2003,6673,4,4,0,344076.61281198,46958.920312776,0,0
145,2004,6673,4,4,0,337753.621131397,47450.2617306378,0,0
146,1995,6673,4,4,0,323006.861446028,45522.2857525941,0,1508056
146,1996,6673,4,4,0,326829.059830821,43953.0621027094,0,0
146,1997,6673,4,4,0,338335.422992157,45803.822398754,0,0
146,1998,6673,4,4,0,327208.121271987,47997.5043987793,0,0
146,1999,6673,4,4,0,332887.887923231,49761.6167336212,0,0
146,2000,6673,4,4,0,347964.90103767,50842.867950333,0,0
146,2001,6673,4,3,0,339007.326994848,48474.1880997063,0,0
146,2002,2759,3,3,1,335187.929024309,47308.6143243912,1553664,0
146,2003,2759,3,3,0,340971.720881653,46540.5265115972,0,0
146,2004,2759,3,6,0,326369.252230405,47733.9857968372,0,0
147,1995,2759,6,6,0,336070.946253342,47474.801828204,0,1509175
147,1996,2759,6,6,0,329584.628258588,48296.2924939453,0,0
147,1997,2759,6,6,0,333665.204353375,48643.5899477742,0,0
147,1998,2759,6,6,0,325900.771642359,50326.5661561555,0,0
147,1999,2759,6,6,0,317340.204905274,49538.3116617799,0,0
147,2000,2759,6,6,0,327675.958116877,51846.7267210927,0,0
147,2001,2759,6,6,0,330883.082520314,53558.8412751193,0,0
147,2002,2759,6,6,0,344196.659708238,53860.3418198538,0,0
147,2003,2759,6,6,0,329062.83570526,55144.6667289888,0,0
147,2004,2759,6,3,0,327363.915310069,55095.8242661133,0,0
148,1995,2759,3,3,0,320174.876649205,53323.1626275946,0,2334479
148,1996,2759,3,3,0,312541.891878213,55838.6856789602,0,0
148,1997,2759,3,6,0,311791.536849561,58113.4685702438,0,0
148,1998,5146,6,6,1,323766.76101382,55357.7868918406,513454,0
148,1999,5146,6,6,0,313901.089835024,57948.0400912547,0,0
148,2000,5146,6,6,0,319050.545601393,59729.270881929,0,0
148,2001,5146,6,6,0,315378.226433571,61567.9523734007,0,0
148,2002,5146,6,6,0,324507.634845514,59121.7196889773,0,0
148,2003,5146,6,6,0,337167.728283857,60842.7858732679,0,0
148,2004,5146,6,6,0,325747.422405896,60770.1672454889,0,0
149,1995,5146,6,6,0,320293.436493217,58201.273314347,0,2095374
149,1996,5146,6,6,0,336216.924735587,58481.1590568613,0,0
149,1997,5146,6,6,0,326156.115566227,60948.6753313469,0,0
149,1998,5146,6,6,0,317895.721894471,61459.8335864451,0,0
149,1999,5146,6,6,0,329706.337767915,59475.7810102888,0,0
149,2000,5146,6,6,0,326604.953203271,59216.8671814736,0,0
149,2001,5146,6,6,0,311356.998525863,59004.8768995833,0,0
149,2002,5146,6,6,0,313895.164293053,57670.5979994113,0,0
149,2003,5146,6,6,0,325145.625477212,59427.744364813,0,0
149,2004,5146,6,3,0,321393.337497254,61752.7630564706,0,0
150,1995,5146,3,3,0,321962.747457359,61188.6654528639,0,2717032
150,1996,5146,3,3,0,325752.951870529,61495.1105270164,0,0
150,1997,5146,3,3,0,340317.000326659,62339.2608337777,0,0
150,1998,5146,3,3,0,327705.693386284,63550.6258244029,0,0
150,1999,5146,3,3,0,315706.605150696,63243.8533990037,0,0
150,2000,5146,3,3,0,301329.854086744,61715.3963533082,0,0
150,2001,5146,3,3,0,304073.370750605,63508.0050342407,0,0
150,2002,5146,3,3,0,295818.988969154,61487.2439801462,0,0
150,2003,5146,3,3,0,292887.274409725,60831.6010621278,0,0
150,2004,5146,3,1,0,290430.631632319,61805.7536564023,0,0
151,1995,5146,1,1,0,284683.714564568,64230.021819483,0,682418
151,1996,1135,3,3,1,295632.671589486,66418.5791754831,1137358,0
151,1997,1135,3,3,0,295466.810547953,66510.0529140085,0,0
151,1998,1135,3,3,0,301553.500640437,67509.7901534118,0,0
151,1999,1135,3,3,0,315386.950093683,68454.7518468323,0,0
151,2000,1135,3,3,0,305713.114280944,66733.2021800296,0,0
151,2001,1135,3,3,0,291955.18235101,64862.789571619,0,0
151,2002,1135,3,3,0,282470.404571504,64113.5680466411,0,0
151,2003,1135,3,3,0,272193.319259918,61099.6607381552,0,0
151,2004,1135,3,2,0,269238.577111627,58438.3402250208,0,0
152,1995,1135,2,2,0,259011.424532657,59651.5995378276,0,1209818
152,1996,6490,3,3,1,253757.543102254,61705.8462170311,102148,0
152,1997,6490,3,3,0,256634.147167934,62847.4128115738,0,0
152,1998,6490,3,3,0,251813.24248033,59867.9179453506,0,0
152,1999,6490,3,3,0,246963.374009905,58194.8579471893,0,0
152,2000,6490,3,3,0,252366.093392034,59916.3822964559,0,0
152,2001,6490,3,3,0,264237.540733784,61860.7032023752,0,0
152,2002,6490,3,2,0,274060.02329626,62080.7994314008,0,0
152,2003,58,2,2,1,270226.185755647,59222.3280040579,655603,0
152,2004,58,2,6,0,260446.323890276,57319.3220743149,0,0
153,1995,58,6,6,0,253842.340736882,56220.748204355,0,1887826
153,1996,58,6,6,0,259523.693018769,53442.1971477769,0,0
153,1997,58,6,6,0,254022.916081748,50987.4773823826,0,0
153,1998,58,6,6,0,247388.933355695,48940.804732925,0,0
153,1999,58,6,6,0,243158.905646916,47989.3058055966,0,0
153,2000,58,6,4,0,231161.245753361,46940.3883180415,0,0
153,2001,7060,4,4,1,223591.932677736,44805.1526035371,1654451,0
153,2002,7060,4,4,0,226734.491155519,43787.0763550715,0,0
153,2003,7060,4,4,0,223119.094052488,43483.5496013227,0,0
153,2004,7060,4,2,0,213857.301565738,45514.3020756006,0,0
154,1995,7060,2,2,0,221137.881442731,45211.8499477192,0,213312
154,1996,7060,2,2,0,211681.262285078,45688.3460279695,0,0
154,1997,7060,2,2,0,207830.058037319,44656.005469939,0,0
154,1998,7060,2,2,0,210364.280655726,43643.9903257985,0,0
154,1999,7060,2,2,0,207385.235776438,45678.9616143976,0,0
154,2000,7060,2,2,0,204181.28978948,47470.6958644815,0,0
154,2001,7060,2,5,0,207577.518920608,47357.7409748287,0,0
154,2002,3912,5,5,1,198618.479428727,45353.5397835384,1154011,0
154,2003,3912,5,5,0,203603.833662132,43748.8697742427,0,0
154,2004,3912,5,3,0,196826.528778834,42393.2255369195,0,0
155,1995,3912,3,3,0,196927.330557158,41423.4558167476,0,1705013
155,1996,3912,3,3,0,192749.79449797,41580.9054532481,0,0
155,1997,3912,3,3,0,189565.739171317,42985.0776206392,0,0
155,1998,3912,3,3,0,180275.926486494,42708.1616347781,0,0
155,1999,3912,3,3,0,174670.394537986,44479.9922835618,0,0
155,2000,3912,3,3,0,174587.301002505,44370.9503315103,0,0
155,2001,3912,3,3,0,181908.614223941,42645.9132640566,0,0
155,2002,6995,3,3,1,172910.405669796,42346.9291855606,964969,0
155,2003,6995,3,3,0,167482.662478595,41455.2546489232,0,0
155,2004,6995,3,4,0,167572.091195935,40714.2727960613,0,0
156,1995,6995,4,4,0,167641.715323732,41407.7988332911,0,1514691
156,1996,6995,4,1,0,165751.169844171,40702.353121887,0,0
156,1997,84,1,1,1,165794.747864297,40448.062793815,253982,0
156,1998,84,1,1,0,166881.139883118,39042.371384676,0,0
156,1999,84,1,1,0,168595.630313619,37220.6014335632,0,0
156,2000,84,1,1,0,174415.354821785,35777.7814889674,0,0
156,2001,84,1,6,0,176457.75932782,35360.3868757673,0,0
156,2002,3115,6,6,1,184890.52821027,35265.842004373,1288035,0
156,2003,3115,6,6,0,188518.959579143,36406.7859749308,0,0
156,2004,3115,6,2,0,196744.05854724,35443.2930785872,0,0
157,1995,3115,2,2,0,202432.676810924,36351.5556035219,0,278039
157,1996,4667,3,3,1,209994.309155433,34916.6532989746,106363,0
157,1997,4667,3,5,0,199966.997563951,34389.0670303523,0,0
157,1998,7676,5,5,1,198723.424591441,34492.7568204286,1453902,0
157,1999,7676,5,5,0,208517.357750458,32969.1507730257,0,0
157,2000,7676,5,5,0,216823.790186798,33609.1240467011,0,0
157,2001,7676,5,5,0,210974.275862614,34603.4145227318,0,0
157,2002,7676,5,5,0,215247.001376114,33591.4043453507,0,0
157,2003,7676,5,5,0,222751.994697304,32049.5101446458,0,0
157,2004,7676,5,3,0,223826.153053898,33361.0801771267,0,0
158,1995,7676,3,3,0,231741.359537796,32930.4037327342,0,1392136
158,1996,7676,3,3,0,239613.514918771,32383.2235308965,0,0
158,1997,7676,3,3,0,245502.747146679,31437.2062710501,0,0
158,1998,7676,3,5,0,255551.883502677,32554.071552445,0,0
158,1999,4321,5,5,1,263175.225017441,32068.8385301569,494600,0
158,2000,4321,5,5,0,261682.667986566,31962.0608411957,0,0
158,2001,4321,5,5,0,250426.49166959,30988.8810309469,0,0
158,2002,4321,5,3,0,246396.308689411,31615.2976083282,0,0
158,2003,9232,3,3,1,236546.532672527,32534.9606377146,1079925,0
158,2004,9232,3,6,0,235106.192704063,33338.5575455333,0,0
159,1995,9232,6,6,0,242647.365708936,33950.2733883287,0,1286167
159,1996,9232,6,6,0,240405.046051529,33718.1006286058,0,0
159,1997,5260,6,6,1,236868.193063073,34962.1748050672,1572225,0
159,1998,5260,6,2,0,225315.59935436,36418.8879946919,0,0
159,1999,8869,2,2,1,231232.046289862,35667.2994216009,922379,0
159,2000,8869,2,2,0,221317.049540486,37007.3646457974,0,0
159,2001,8869,2,2,0,222377.09545798,38846.8450751324,0,0
159,2002,8869,2,2,0,224548.888657961,37295.3453356836,0,0
159,2003,8869,2,2,0,217960.440743095,37675.6943129616,0,0
159,2004,8869,2,4,0,217233.127120843,37441.5306213105,0,0
160,1995,8869,4,4,0,218020.025150952,35770.5414237414,0,1325056
160,1996,8869,4,4,0,210783.160711976,34816.5378232404,0,0
160,1997,8869,4,4,0,204422.362193149,33163.1489260304,0,0
160,1998,8869,4,4,0,202687.593869766,33380.7266127722,0,0
160,1999,8869,4,4,0,200514.05584011,34662.5575209724,0,0
160,2000,8869,4,4,0,191459.60950298,34401.658220415,0,0
160,2001,8869,4,4,0,192255.880199154,32798.8569571636,0,0
160,2002,8869,4,4,0,193057.364647607,32542.7290154667,0,0
160,2003,8869,4,4,0,198701.280216074,32601.5286335462,0,0
160,2004,8869,4,5,0,191803.965378044,31518.1158210248,0,0
161,1995,8869,5,5,0,199388.783168983,30280.0296162956,0,1252566
161,1996,8869,5,5,0,202240.20005996,30535.6343307558,0,0
161,1997,8869,5,5,0,197467.004412563,31139.5225176002,0,0
161,1998,8869,5,5,0,188959.217038911,29765.5675847273,0,0
161,1999,8869,5,5,0,193097.750255828,30812.7307928916,0,0
161,2000,8869,5,5,0,189812.586746282,32216.8895424514,0,0
161,2001,8869,5,5,0,184313.238628287,32083.8241319954,0,0
161,2002,8869,5,5,0,181784.090030562,32943.38293906,0,0
161,2003,8869,5,5,0,176017.447199316,32828.1222774411,0,0
161,2004,8869,5,3,0,180768.25624275,33406.0187884418,0,0
162,1995,8869,3,3,0,175126.915826405,34217.8550317825,0,1889233
162,1996,8869,3,3,0,183751.158640196,33939.1045003176,0,0
162,1997,8869,3,3,0,189322.243977294,35030.607944411,0,0
162,1998,8869,3,3,0,188511.360132136,36703.9554078291,0,0
162,1999,8869,3,3,0,188569.330551191,35677.3393321254,0,0
162,2000,8869,3,3,0,191509.862137065,35664.0157554889,0,0
162,2001,8869,3,3,0,197456.550780434,35955.9935694828,0,0
162,2002,8869,3,3,0,203899.91719143,35781.6543632005,0,0
162,2003,8869,3,3,0,212172.013394413,35741.5762832914,0,0
162,2004,8869,3,1,0,222695.829047273,36118.0223530218,0,0
163,1995,8869,1,1,0,229209.44663006,35911.7805831194,0,490520
163,1996,8869,1,1,0,239893.183299903,37539.077837294,0,0
163,1997,8869,1,1,0,247461.311241464,36932.66378285,0,0
163,1998,8869,1,1,0,258376.30283282,36309.8995010582,0,0
163,1999,8869,1,1,0,261253.951450246,36299.4869768788,0,0
163,2000,8869,1,2,0,266636.944925208,36784.7442235287,0,0
163,2001,6360,2,2,1,277399.642400372,36709.4360101171,1728319,0
163,2002,6360,2,2,0,286599.130831343,36762.3848345615,0,0
163,2003,6360,2,2,0,285481.625234064,38405.7736593421,0,0
163,2004,6360,2,5,0,298028.711204281,38070.0434208399,0,0
164,1995,6360,5,5,0,297493.812874963,36458.5801983453,0,523346
164,1996,6360,5,5,0,310991.216610442,36442.3086567915,0,0
164,1997,6360,5,5,0,323335.514298591,37469.7963343554,0,0
164,1998,6360,5,5,0,316144.64470389,36710.6640980759,0,0
164,1999,6360,5,1,0,307781.492078293,37125.5089872208,0,0
164,2000,8439,1,1,1,312320.86491747,37161.6435012454,723908,0
164,2001,8439,1,1,0,327785.734616686,37777.6921108057,0,0
164,2002,8439,1,1,0,341376.211920388,36095.5845272478,0,0
164,2003,8439,1,1,0,344665.50034162,36498.7178223001,0,0
164,2004,8439,1,6,0,332948.398309027,34773.7785603911,0,0
165,1995,8439,6,6,0,321114.914698214,34529.5615364674,0,1775088
165,1996,8439,6,6,0,333099.574260632,35773.5130850114,0,0
165,1997,8439,6,6,0,337413.391304832,34982.0778996516,0,0
165,1998,8439,6,1,0,348594.730395229,35529.4442898333,0,0
165,1999,5543,1,1,1,362287.293402267,34917.0268552684,1450751,0
165,2000,5543,1,1,0,362799.104852274,34781.3519852451,0,0
165,2001,5543,1,1,0,368539.092761823,35760.1713150355,0,0
165,2002,5543,1,1,0,372030.671026284,35569.1622041963,0,0
165,2003,5543,1,1,0,388914.587243362,34445.8271250772,0,0
165,2004,5543,1,5,0,376911.651933799,36090.8470382238,0,0
166,1995,5543,5,5,0,392199.221530448,35560.3362711667,0,1390648
166,1996,5543,5,5,0,401063.536275669,35955.8770987265,0,0
166,1997,5543,5,5,0,394590.775065725,35234.1442597049,0,0
